"OBJECTID","ID_0","ISO","NAME_0","ID_1","NAME_1","ID_2","NAME_2","ID_3","NAME_3","ID_4","NAME_4","VARNAME_4","TYPE_4","ENGTYPE_4"
905,118,"KEN","Kenya",7,"Rift Valley",38,"Nandi",211,"Mosop",905,"Kurgung",NA,"Kata","Location"
906,118,"KEN","Kenya",7,"Rift Valley",38,"Nandi",211,"Mosop",906,"Lelmokwo",NA,"Kata","Location"
907,118,"KEN","Kenya",7,"Rift Valley",38,"Nandi",211,"Mosop",907,"Mutwot",NA,"Kata","Location"
908,118,"KEN","Kenya",7,"Rift Valley",38,"Nandi",211,"Mosop",908,"Sangalo",NA,"Kata","Location"
909,118,"KEN","Kenya",7,"Rift Valley",38,"Nandi",212,"Tindiret",909,"Chebarus",NA,"Kata","Location"
910,118,"KEN","Kenya",7,"Rift Valley",38,"Nandi",212,"Tindiret",910,"Miteitei",NA,"Kata","Location"
911,118,"KEN","Kenya",7,"Rift Valley",38,"Nandi",212,"Tindiret",911,"Mogobich",NA,"Kata","Location"
912,118,"KEN","Kenya",7,"Rift Valley",38,"Nandi",212,"Tindiret",912,"Nandi Hill",NA,"Kata","Location"
913,118,"KEN","Kenya",7,"Rift Valley",38,"Nandi",212,"Tindiret",913,"Songhor",NA,"Kata","Location"
914,118,"KEN","Kenya",7,"Rift Valley",38,"Nandi",212,"Tindiret",914,"Tindiret",NA,"Kata","Location"
915,118,"KEN","Kenya",7,"Rift Valley",39,"Narok",213,"Kilgoris",915,"Emarti",NA,"Kata","Location"
916,118,"KEN","Kenya",7,"Rift Valley",39,"Narok",213,"Kilgoris",916,"Moitanik East",NA,"Kata","Location"
917,118,"KEN","Kenya",7,"Rift Valley",39,"Narok",213,"Kilgoris",917,"Moitanik West",NA,"Kata","Location"
918,118,"KEN","Kenya",7,"Rift Valley",39,"Narok",213,"Kilgoris",918,"Uasin Gishu East",NA,"Kata","Location"
919,118,"KEN","Kenya",7,"Rift Valley",39,"Narok",213,"Kilgoris",919,"Uasin Gishu West",NA,"Kata","Location"
920,118,"KEN","Kenya",7,"Rift Valley",39,"Narok",214,"Lolgorian",920,"Kimintet",NA,"Kata","Location"
921,118,"KEN","Kenya",7,"Rift Valley",39,"Narok",214,"Lolgorian",921,"Siria Central",NA,"Kata","Location"
922,118,"KEN","Kenya",7,"Rift Valley",39,"Narok",214,"Lolgorian",922,"Siria East",NA,"Kata","Location"
923,118,"KEN","Kenya",7,"Rift Valley",39,"Narok",214,"Lolgorian",923,"Siria West",NA,"Kata","Location"
924,118,"KEN","Kenya",7,"Rift Valley",39,"Narok",215,"Mau",924,"Enoosupukia",NA,"Kata","Location"
925,118,"KEN","Kenya",7,"Rift Valley",39,"Narok",215,"Mau",925,"Keekonyokie",NA,"Kata","Location"
926,118,"KEN","Kenya",7,"Rift Valley",39,"Narok",215,"Mau",926,"Lower Melili",NA,"Kata","Location"
927,118,"KEN","Kenya",7,"Rift Valley",39,"Narok",215,"Mau",927,"Mosiro",NA,"Kata","Location"
928,118,"KEN","Kenya",7,"Rift Valley",39,"Narok",215,"Mau",928,"Narok Town",NA,"Kata","Location"
929,118,"KEN","Kenya",7,"Rift Valley",39,"Narok",215,"Mau",929,"Oletukat",NA,"Kata","Location"
930,118,"KEN","Kenya",7,"Rift Valley",39,"Narok",215,"Mau",930,"Ololpironito",NA,"Kata","Location"
931,118,"KEN","Kenya",7,"Rift Valley",39,"Narok",215,"Mau",931,"Ololtoto",NA,"Kata","Location"
932,118,"KEN","Kenya",7,"Rift Valley",39,"Narok",215,"Mau",932,"Upper Melili",NA,"Kata","Location"
933,118,"KEN","Kenya",7,"Rift Valley",39,"Narok",216,"Olokurto",933,"Enabelibel",NA,"Kata","Location"
934,118,"KEN","Kenya",7,"Rift Valley",39,"Narok",216,"Olokurto",934,"Ololkurto",NA,"Kata","Location"
935,118,"KEN","Kenya",7,"Rift Valley",39,"Narok",216,"Olokurto",935,"Olorropil",NA,"Kata","Location"
936,118,"KEN","Kenya",7,"Rift Valley",39,"Narok",216,"Olokurto",936,"Olpusimoru",NA,"Kata","Location"
937,118,"KEN","Kenya",7,"Rift Valley",39,"Narok",217,"Osupuko",937,"Lemek",NA,"Kata","Location"
938,118,"KEN","Kenya",7,"Rift Valley",39,"Narok",217,"Osupuko",938,"Loita",NA,"Kata","Location"
939,118,"KEN","Kenya",7,"Rift Valley",39,"Narok",217,"Osupuko",939,"Mulot",NA,"Kata","Location"
940,118,"KEN","Kenya",7,"Rift Valley",39,"Narok",217,"Osupuko",940,"Naikarra",NA,"Kata","Location"
941,118,"KEN","Kenya",7,"Rift Valley",39,"Narok",217,"Osupuko",941,"Naroosura",NA,"Kata","Location"
942,118,"KEN","Kenya",7,"Rift Valley",39,"Narok",217,"Osupuko",942,"Ololulung'a",NA,"Kata","Location"
943,118,"KEN","Kenya",7,"Rift Valley",40,"Samburu",218,"Baragoi",943,"Arsim",NA,"Kata","Location"
944,118,"KEN","Kenya",7,"Rift Valley",40,"Samburu",218,"Baragoi",944,"Baragoi",NA,"Kata","Location"
945,118,"KEN","Kenya",7,"Rift Valley",40,"Samburu",218,"Baragoi",945,"Elbarta",NA,"Kata","Location"
946,118,"KEN","Kenya",7,"Rift Valley",40,"Samburu",218,"Baragoi",946,"Kowop",NA,"Kata","Location"
947,118,"KEN","Kenya",7,"Rift Valley",40,"Samburu",218,"Baragoi",947,"Marti",NA,"Kata","Location"
948,118,"KEN","Kenya",7,"Rift Valley",40,"Samburu",218,"Baragoi",948,"Nachola",NA,"Kata","Location"
949,118,"KEN","Kenya",7,"Rift Valley",40,"Samburu",218,"Baragoi",949,"Ndoto",NA,"Kata","Location"
950,118,"KEN","Kenya",7,"Rift Valley",40,"Samburu",218,"Baragoi",950,"Nyiro",NA,"Kata","Location"
951,118,"KEN","Kenya",7,"Rift Valley",40,"Samburu",219,"Lorroki",951,"Angata Nanyukie",NA,"Kata","Location"
952,118,"KEN","Kenya",7,"Rift Valley",40,"Samburu",219,"Lorroki",952,"Kisima",NA,"Kata","Location"
953,118,"KEN","Kenya",7,"Rift Valley",40,"Samburu",219,"Lorroki",953,"Lodokojek",NA,"Kata","Location"
954,118,"KEN","Kenya",7,"Rift Valley",40,"Samburu",219,"Lorroki",954,"Loosuk",NA,"Kata","Location"
955,118,"KEN","Kenya",7,"Rift Valley",40,"Samburu",219,"Lorroki",955,"Maralal Urban",NA,"Kata","Location"
956,118,"KEN","Kenya",7,"Rift Valley",40,"Samburu",219,"Lorroki",956,"Opiroi",NA,"Kata","Location"
957,118,"KEN","Kenya",7,"Rift Valley",40,"Samburu",219,"Lorroki",957,"Poro",NA,"Kata","Location"
958,118,"KEN","Kenya",7,"Rift Valley",40,"Samburu",219,"Lorroki",958,"Sugutamarmar",NA,"Kata","Location"
959,118,"KEN","Kenya",7,"Rift Valley",40,"Samburu",220,"Wamba",959,"Lodungokwe",NA,"Kata","Location"
960,118,"KEN","Kenya",7,"Rift Valley",40,"Samburu",220,"Wamba",960,"Ngilai",NA,"Kata","Location"
961,118,"KEN","Kenya",7,"Rift Valley",40,"Samburu",220,"Wamba",961,"Wamba",NA,"Kata","Location"
962,118,"KEN","Kenya",7,"Rift Valley",40,"Samburu",221,"Waso",962,"Serolipi",NA,"Kata","Location"
963,118,"KEN","Kenya",7,"Rift Valley",40,"Samburu",221,"Waso",963,"Waso",NA,"Kata","Location"
964,118,"KEN","Kenya",7,"Rift Valley",41,"Trans-Nzoia",222,"Cherangani",964,"Chepsiro",NA,"Kata","Location"
965,118,"KEN","Kenya",7,"Rift Valley",41,"Trans-Nzoia",222,"Cherangani",965,"Cherangani",NA,"Kata","Location"
966,118,"KEN","Kenya",7,"Rift Valley",41,"Trans-Nzoia",222,"Cherangani",966,"Kaplamai",NA,"Kata","Location"
967,118,"KEN","Kenya",7,"Rift Valley",41,"Trans-Nzoia",222,"Cherangani",967,"Makutano",NA,"Kata","Location"
968,118,"KEN","Kenya",7,"Rift Valley",41,"Trans-Nzoia",222,"Cherangani",968,"Sinyerere",NA,"Kata","Location"
969,118,"KEN","Kenya",7,"Rift Valley",41,"Trans-Nzoia",223,"Kwanza",969,"Chepchoina",NA,"Kata","Location"
970,118,"KEN","Kenya",7,"Rift Valley",41,"Trans-Nzoia",223,"Kwanza",970,"Endebess",NA,"Kata","Location"
971,118,"KEN","Kenya",7,"Rift Valley",41,"Trans-Nzoia",223,"Kwanza",971,"Kaisagat",NA,"Kata","Location"
972,118,"KEN","Kenya",7,"Rift Valley",41,"Trans-Nzoia",223,"Kwanza",972,"Kapomboi",NA,"Kata","Location"
973,118,"KEN","Kenya",7,"Rift Valley",41,"Trans-Nzoia",223,"Kwanza",973,"Kwanza",NA,"Kata","Location"
974,118,"KEN","Kenya",7,"Rift Valley",41,"Trans-Nzoia",224,"Saboti",974,"Kiboroa",NA,"Kata","Location"
975,118,"KEN","Kenya",7,"Rift Valley",41,"Trans-Nzoia",224,"Saboti",975,"Kiminini",NA,"Kata","Location"
976,118,"KEN","Kenya",7,"Rift Valley",41,"Trans-Nzoia",224,"Saboti",976,"Kinyoro",NA,"Kata","Location"
977,118,"KEN","Kenya",7,"Rift Valley",41,"Trans-Nzoia",224,"Saboti",977,"Municipality",NA,"Kata","Location"
978,118,"KEN","Kenya",7,"Rift Valley",41,"Trans-Nzoia",224,"Saboti",978,"Saboti",NA,"Kata","Location"
979,118,"KEN","Kenya",7,"Rift Valley",41,"Trans-Nzoia",224,"Saboti",979,"Waitaluk",NA,"Kata","Location"
980,118,"KEN","Kenya",7,"Rift Valley",42,"Turkana",225,"Central (Kalolkol)",980,"Kalokol",NA,"Kata","Location"
981,118,"KEN","Kenya",7,"Rift Valley",42,"Turkana",225,"Central (Kalolkol)",981,"Kangatotha",NA,"Kata","Location"
982,118,"KEN","Kenya",7,"Rift Valley",42,"Turkana",225,"Central (Kalolkol)",982,"Kerio",NA,"Kata","Location"
983,118,"KEN","Kenya",7,"Rift Valley",42,"Turkana",225,"Central (Kalolkol)",983,"Lodwar Town",NA,"Kata","Location"
984,118,"KEN","Kenya",7,"Rift Valley",42,"Turkana",226,"Kakuma",984,"Kakuma",NA,"Kata","Location"
985,118,"KEN","Kenya",7,"Rift Valley",42,"Turkana",226,"Kakuma",985,"Kalobeyei",NA,"Kata","Location"
986,118,"KEN","Kenya",7,"Rift Valley",42,"Turkana",226,"Kakuma",986,"Letea",NA,"Kata","Location"
987,118,"KEN","Kenya",7,"Rift Valley",42,"Turkana",226,"Kakuma",987,"Lokichoggio",NA,"Kata","Location"
988,118,"KEN","Kenya",7,"Rift Valley",42,"Turkana",226,"Kakuma",988,"Pelekech",NA,"Kata","Location"
989,118,"KEN","Kenya",7,"Rift Valley",42,"Turkana",227,"Katilu",989,"Kaptir",NA,"Kata","Location"
990,118,"KEN","Kenya",7,"Rift Valley",42,"Turkana",227,"Katilu",990,"Katilu",NA,"Kata","Location"
991,118,"KEN","Kenya",7,"Rift Valley",42,"Turkana",227,"Katilu",991,"Lobokat (Kainuku)",NA,"Kata","Location"
992,118,"KEN","Kenya",7,"Rift Valley",42,"Turkana",227,"Katilu",992,"Lokichar",NA,"Kata","Location"
993,118,"KEN","Kenya",7,"Rift Valley",42,"Turkana",228,"Kibish",993,"Kibish",NA,"Kata","Location"
994,118,"KEN","Kenya",7,"Rift Valley",42,"Turkana",229,"Lokitaung",994,"Kaikor",NA,"Kata","Location"
995,118,"KEN","Kenya",7,"Rift Valley",42,"Turkana",229,"Lokitaung",995,"Lake Turkana",NA,"Kata","Location"
996,118,"KEN","Kenya",7,"Rift Valley",42,"Turkana",229,"Lokitaung",996,"Ngissiger",NA,"Kata","Location"
997,118,"KEN","Kenya",7,"Rift Valley",42,"Turkana",229,"Lokitaung",997,"Yapakuno",NA,"Kata","Location"
998,118,"KEN","Kenya",7,"Rift Valley",42,"Turkana",230,"Lokori",998,"Kachodin",NA,"Kata","Location"
999,118,"KEN","Kenya",7,"Rift Valley",42,"Turkana",230,"Lokori",999,"Katilia",NA,"Kata","Location"
1000,118,"KEN","Kenya",7,"Rift Valley",42,"Turkana",230,"Lokori",1000,"Lochwakula",NA,"Kata","Location"
1001,118,"KEN","Kenya",7,"Rift Valley",42,"Turkana",230,"Lokori",1001,"Lomelo",NA,"Kata","Location"
1002,118,"KEN","Kenya",7,"Rift Valley",42,"Turkana",230,"Lokori",1002,"Napeitom",NA,"Kata","Location"
1003,118,"KEN","Kenya",7,"Rift Valley",42,"Turkana",230,"Lokori",1003,"Ngibilae",NA,"Kata","Location"
1004,118,"KEN","Kenya",7,"Rift Valley",42,"Turkana",231,"Turkwel",1004,"Loima",NA,"Kata","Location"
1005,118,"KEN","Kenya",7,"Rift Valley",42,"Turkana",231,"Turkwel",1005,"Lorengippi",NA,"Kata","Location"
1006,118,"KEN","Kenya",7,"Rift Valley",42,"Turkana",231,"Turkwel",1006,"Lorugum",NA,"Kata","Location"
1007,118,"KEN","Kenya",7,"Rift Valley",42,"Turkana",231,"Turkwel",1007,"Nadapal/Ngikajik",NA,"Kata","Location"
1008,118,"KEN","Kenya",7,"Rift Valley",43,"Uasin Gishu",232,"Ainabkoi",1008,"Ainabkoi",NA,"Kata","Location"
1009,118,"KEN","Kenya",7,"Rift Valley",43,"Uasin Gishu",232,"Ainabkoi",1009,"Cheptiret",NA,"Kata","Location"
1010,118,"KEN","Kenya",7,"Rift Valley",43,"Uasin Gishu",232,"Ainabkoi",1010,"Kaptagat",NA,"Kata","Location"
1011,118,"KEN","Kenya",7,"Rift Valley",43,"Uasin Gishu",232,"Ainabkoi",1011,"Kipsinende",NA,"Kata","Location"
1012,118,"KEN","Kenya",7,"Rift Valley",43,"Uasin Gishu",232,"Ainabkoi",1012,"Leinguse",NA,"Kata","Location"
1013,118,"KEN","Kenya",7,"Rift Valley",43,"Uasin Gishu",232,"Ainabkoi",1013,"Olare",NA,"Kata","Location"
1014,118,"KEN","Kenya",7,"Rift Valley",43,"Uasin Gishu",232,"Ainabkoi",1014,"Plateau",NA,"Kata","Location"
1015,118,"KEN","Kenya",7,"Rift Valley",43,"Uasin Gishu",232,"Ainabkoi",1015,"Tarakwa",NA,"Kata","Location"
1016,118,"KEN","Kenya",7,"Rift Valley",43,"Uasin Gishu",232,"Ainabkoi",1016,"Timboroa",NA,"Kata","Location"
1017,118,"KEN","Kenya",7,"Rift Valley",43,"Uasin Gishu",233,"Kesses",1017,"Kapseret",NA,"Kata","Location"
1018,118,"KEN","Kenya",7,"Rift Valley",43,"Uasin Gishu",233,"Kesses",1018,"Kapsoya",NA,"Kata","Location"
1019,118,"KEN","Kenya",7,"Rift Valley",43,"Uasin Gishu",233,"Kesses",1019,"Ngeria",NA,"Kata","Location"
1020,118,"KEN","Kenya",7,"Rift Valley",43,"Uasin Gishu",233,"Kesses",1020,"Pioneer",NA,"Kata","Location"
1021,118,"KEN","Kenya",7,"Rift Valley",43,"Uasin Gishu",233,"Kesses",1021,"Tulwet",NA,"Kata","Location"
1022,118,"KEN","Kenya",7,"Rift Valley",43,"Uasin Gishu",234,"Moiben",1022,"Karuna",NA,"Kata","Location"
1023,118,"KEN","Kenya",7,"Rift Valley",43,"Uasin Gishu",234,"Moiben",1023,"Meibeki",NA,"Kata","Location"
1024,118,"KEN","Kenya",7,"Rift Valley",43,"Uasin Gishu",234,"Moiben",1024,"Moi's Bridge",NA,"Kata","Location"
1025,118,"KEN","Kenya",7,"Rift Valley",43,"Uasin Gishu",234,"Moiben",1025,"Moiben",NA,"Kata","Location"
1026,118,"KEN","Kenya",7,"Rift Valley",43,"Uasin Gishu",234,"Moiben",1026,"Sergoit",NA,"Kata","Location"
1027,118,"KEN","Kenya",7,"Rift Valley",43,"Uasin Gishu",234,"Moiben",1027,"Sirikwa",NA,"Kata","Location"
1028,118,"KEN","Kenya",7,"Rift Valley",43,"Uasin Gishu",234,"Moiben",1028,"Tembelio",NA,"Kata","Location"
1029,118,"KEN","Kenya",7,"Rift Valley",43,"Uasin Gishu",235,"Soy",1029,"Kiplombe",NA,"Kata","Location"
1030,118,"KEN","Kenya",7,"Rift Valley",43,"Uasin Gishu",235,"Soy",1030,"Soy",NA,"Kata","Location"
1031,118,"KEN","Kenya",7,"Rift Valley",43,"Uasin Gishu",235,"Soy",1031,"Sugoi",NA,"Kata","Location"
1032,118,"KEN","Kenya",7,"Rift Valley",43,"Uasin Gishu",235,"Soy",1032,"Turbo",NA,"Kata","Location"
1033,118,"KEN","Kenya",7,"Rift Valley",44,"West Pokot",236,"Alale",1033,"Akoret",NA,"Kata","Location"
1034,118,"KEN","Kenya",7,"Rift Valley",44,"West Pokot",236,"Alale",1034,"Alale",NA,"Kata","Location"
1035,118,"KEN","Kenya",7,"Rift Valley",44,"West Pokot",236,"Alale",1035,"Kases",NA,"Kata","Location"
1036,118,"KEN","Kenya",7,"Rift Valley",44,"West Pokot",236,"Alale",1036,"Kiwawa",NA,"Kata","Location"
1037,118,"KEN","Kenya",7,"Rift Valley",44,"West Pokot",237,"Chepareria",1037,"Batei",NA,"Kata","Location"
1038,118,"KEN","Kenya",7,"Rift Valley",44,"West Pokot",237,"Chepareria",1038,"Endugh",NA,"Kata","Location"
1039,118,"KEN","Kenya",7,"Rift Valley",44,"West Pokot",237,"Chepareria",1039,"Kipkomo",NA,"Kata","Location"
1040,118,"KEN","Kenya",7,"Rift Valley",44,"West Pokot",237,"Chepareria",1040,"Sook",NA,"Kata","Location"
1041,118,"KEN","Kenya",7,"Rift Valley",44,"West Pokot",238,"Kacheliba",1041,"Kapchok",NA,"Kata","Location"
1042,118,"KEN","Kenya",7,"Rift Valley",44,"West Pokot",238,"Kacheliba",1042,"Kasei",NA,"Kata","Location"
1043,118,"KEN","Kenya",7,"Rift Valley",44,"West Pokot",238,"Kacheliba",1043,"Suam",NA,"Kata","Location"
1044,118,"KEN","Kenya",7,"Rift Valley",44,"West Pokot",239,"Kapenguria",1044,"Kapenguria",NA,"Kata","Location"
1045,118,"KEN","Kenya",7,"Rift Valley",44,"West Pokot",239,"Kapenguria",1045,"Lelan",NA,"Kata","Location"
1046,118,"KEN","Kenya",7,"Rift Valley",44,"West Pokot",239,"Kapenguria",1046,"Mnagei",NA,"Kata","Location"
1047,118,"KEN","Kenya",7,"Rift Valley",44,"West Pokot",239,"Kapenguria",1047,"Riwa",NA,"Kata","Location"
1048,118,"KEN","Kenya",7,"Rift Valley",44,"West Pokot",240,"Sigor",1048,"Cheptulel",NA,"Kata","Location"
1049,118,"KEN","Kenya",7,"Rift Valley",44,"West Pokot",240,"Sigor",1049,"Endo",NA,"Kata","Location"
1050,118,"KEN","Kenya",7,"Rift Valley",44,"West Pokot",240,"Sigor",1050,"Lomut",NA,"Kata","Location"
1051,118,"KEN","Kenya",7,"Rift Valley",44,"West Pokot",240,"Sigor",1051,"Masol",NA,"Kata","Location"
1052,118,"KEN","Kenya",7,"Rift Valley",44,"West Pokot",240,"Sigor",1052,"Mwino",NA,"Kata","Location"
1053,118,"KEN","Kenya",7,"Rift Valley",44,"West Pokot",240,"Sigor",1053,"Sekerr",NA,"Kata","Location"
1054,118,"KEN","Kenya",7,"Rift Valley",44,"West Pokot",240,"Sigor",1054,"Wei Wei",NA,"Kata","Location"
1055,118,"KEN","Kenya",8,"Western",45,"Bungoma",241,"Cheptaisi",1055,"Cheptaisi",NA,"Kata","Location"
1056,118,"KEN","Kenya",8,"Western",45,"Bungoma",241,"Cheptaisi",1056,"Kopsiro",NA,"Kata","Location"
1057,118,"KEN","Kenya",8,"Western",45,"Bungoma",242,"Kanduyi",1057,"Bumula",NA,"Kata","Location"
1058,118,"KEN","Kenya",8,"Western",45,"Bungoma",242,"Kanduyi",1058,"East Bukusu",NA,"Kata","Location"
1059,118,"KEN","Kenya",8,"Western",45,"Bungoma",242,"Kanduyi",1059,"Kanduyi",NA,"Kata","Location"
1060,118,"KEN","Kenya",8,"Western",45,"Bungoma",242,"Kanduyi",1060,"Musikoma",NA,"Kata","Location"
1061,118,"KEN","Kenya",8,"Western",45,"Bungoma",242,"Kanduyi",1061,"South Bukusu",NA,"Kata","Location"
1062,118,"KEN","Kenya",8,"Western",45,"Bungoma",242,"Kanduyi",1062,"West Bukusu",NA,"Kata","Location"
1063,118,"KEN","Kenya",8,"Western",45,"Bungoma",243,"Kapsokwony",1063,"Kapsokwony",NA,"Kata","Location"
1064,118,"KEN","Kenya",8,"Western",45,"Bungoma",243,"Kapsokwony",1064,"Kaptama",NA,"Kata","Location"
1065,118,"KEN","Kenya",8,"Western",45,"Bungoma",244,"Kimilili",1065,"Kamukuywa",NA,"Kata","Location"
1066,118,"KEN","Kenya",8,"Western",45,"Bungoma",244,"Kimilili",1066,"Kimilili",NA,"Kata","Location"
1067,118,"KEN","Kenya",8,"Western",45,"Bungoma",245,"Mt. Elgon Forest",1067,"Mt. Elgon Forest",NA,"Kata","Location"
1068,118,"KEN","Kenya",8,"Western",45,"Bungoma",246,"Sirisia",1068,"Chwele",NA,"Kata","Location"
1069,118,"KEN","Kenya",8,"Western",45,"Bungoma",246,"Sirisia",1069,"Lwandanyi",NA,"Kata","Location"
1070,118,"KEN","Kenya",8,"Western",45,"Bungoma",246,"Sirisia",1070,"Namumbila",NA,"Kata","Location"
1071,118,"KEN","Kenya",8,"Western",45,"Bungoma",246,"Sirisia",1071,"North Bukusu",NA,"Kata","Location"
1072,118,"KEN","Kenya",8,"Western",45,"Bungoma",246,"Sirisia",1072,"Sirisia",NA,"Kata","Location"
1073,118,"KEN","Kenya",8,"Western",45,"Bungoma",246,"Sirisia",1073,"South Malakisi",NA,"Kata","Location"
1074,118,"KEN","Kenya",8,"Western",45,"Bungoma",247,"Tongareni",1074,"Naitiri",NA,"Kata","Location"
1075,118,"KEN","Kenya",8,"Western",45,"Bungoma",247,"Tongareni",1075,"Ndalu",NA,"Kata","Location"
1076,118,"KEN","Kenya",8,"Western",45,"Bungoma",248,"Webuye",1076,"Bokoli",NA,"Kata","Location"
1077,118,"KEN","Kenya",8,"Western",45,"Bungoma",248,"Webuye",1077,"Misikhu",NA,"Kata","Location"
1078,118,"KEN","Kenya",8,"Western",45,"Bungoma",248,"Webuye",1078,"Ndivisi",NA,"Kata","Location"
1079,118,"KEN","Kenya",8,"Western",45,"Bungoma",248,"Webuye",1079,"Webuye",NA,"Kata","Location"
1080,118,"KEN","Kenya",8,"Western",46,"Busia",249,"Amagoro",1080,"Central Teso",NA,"Kata","Location"
1081,118,"KEN","Kenya",8,"Western",46,"Busia",249,"Amagoro",1081,"North Teso",NA,"Kata","Location"
1082,118,"KEN","Kenya",8,"Western",46,"Busia",250,"Amukura",1082,"South Teso",NA,"Kata","Location"
1083,118,"KEN","Kenya",8,"Western",46,"Busia",250,"Amukura",1083,"West Teso",NA,"Kata","Location"
1084,118,"KEN","Kenya",8,"Western",46,"Busia",251,"Budalangi",1084,"East Bunyala",NA,"Kata","Location"
1085,118,"KEN","Kenya",8,"Western",46,"Busia",251,"Budalangi",1085,"South Bunyala",NA,"Kata","Location"
1086,118,"KEN","Kenya",8,"Western",46,"Busia",251,"Budalangi",1086,"West Bunyala",NA,"Kata","Location"
1087,118,"KEN","Kenya",8,"Western",46,"Busia",252,"Butula",1087,"Central Marach",NA,"Kata","Location"
1088,118,"KEN","Kenya",8,"Western",46,"Busia",252,"Butula",1088,"East Marach",NA,"Kata","Location"
1089,118,"KEN","Kenya",8,"Western",46,"Busia",252,"Butula",1089,"West Marach",NA,"Kata","Location"
1090,118,"KEN","Kenya",8,"Western",46,"Busia",253,"Funyula",1090,"North Samia",NA,"Kata","Location"
1091,118,"KEN","Kenya",8,"Western",46,"Busia",253,"Funyula",1091,"South Samia",NA,"Kata","Location"
1092,118,"KEN","Kenya",8,"Western",46,"Busia",254,"Nambale",1092,"Central Bukhayo",NA,"Kata","Location"
1093,118,"KEN","Kenya",8,"Western",46,"Busia",254,"Nambale",1093,"East Bukhayo",NA,"Kata","Location"
1094,118,"KEN","Kenya",8,"Western",46,"Busia",254,"Nambale",1094,"West Bukhayo",NA,"Kata","Location"
1095,118,"KEN","Kenya",8,"Western",47,"Kakamega",255,"Butere",1095,"Central Marama",NA,"Kata","Location"
1096,118,"KEN","Kenya",8,"Western",47,"Kakamega",255,"Butere",1096,"North Marama",NA,"Kata","Location"
1097,118,"KEN","Kenya",8,"Western",47,"Kakamega",255,"Butere",1097,"South Marama",NA,"Kata","Location"
1098,118,"KEN","Kenya",8,"Western",47,"Kakamega",256,"Ikolomani",1098,"North Idakho",NA,"Kata","Location"
1099,118,"KEN","Kenya",8,"Western",47,"Kakamega",256,"Ikolomani",1099,"South Idakho",NA,"Kata","Location"
1100,118,"KEN","Kenya",8,"Western",47,"Kakamega",257,"Khwisero",1100,"East Kisa",NA,"Kata","Location"
1101,118,"KEN","Kenya",8,"Western",47,"Kakamega",257,"Khwisero",1101,"West Kisa",NA,"Kata","Location"
1102,118,"KEN","Kenya",8,"Western",47,"Kakamega",258,"Lugari",1102,"Chekalini",NA,"Kata","Location"
1103,118,"KEN","Kenya",8,"Western",47,"Kakamega",258,"Lugari",1103,"Lumakanda",NA,"Kata","Location"
1104,118,"KEN","Kenya",8,"Western",47,"Kakamega",258,"Lugari",1104,"Nzoia",NA,"Kata","Location"
1105,118,"KEN","Kenya",8,"Western",47,"Kakamega",258,"Lugari",1105,"Soy",NA,"Kata","Location"
1106,118,"KEN","Kenya",8,"Western",47,"Kakamega",259,"Lurambi",1106,"Bunyala",NA,"Kata","Location"
1107,118,"KEN","Kenya",8,"Western",47,"Kakamega",259,"Lurambi",1107,"North Butsotso",NA,"Kata","Location"
1108,118,"KEN","Kenya",8,"Western",47,"Kakamega",259,"Lurambi",1108,"South Butsotso",NA,"Kata","Location"
1109,118,"KEN","Kenya",8,"Western",47,"Kakamega",260,"Malava/Kabras",1109,"Central Kabras",NA,"Kata","Location"
1110,118,"KEN","Kenya",8,"Western",47,"Kakamega",260,"Malava/Kabras",1110,"North Kabras/Chebaywa",NA,"Kata","Location"
1111,118,"KEN","Kenya",8,"Western",47,"Kakamega",260,"Malava/Kabras",1111,"South Kabras",NA,"Kata","Location"
1112,118,"KEN","Kenya",8,"Western",47,"Kakamega",260,"Malava/Kabras",1112,"West Kabras",NA,"Kata","Location"
1113,118,"KEN","Kenya",8,"Western",47,"Kakamega",261,"Osupuko",1113,"Central",NA,"Kata","Location"
1114,118,"KEN","Kenya",8,"Western",47,"Kakamega",261,"Osupuko",1114,"East Wanga",NA,"Kata","Location"
1115,118,"KEN","Kenya",8,"Western",47,"Kakamega",261,"Osupuko",1115,"Koyonzo",NA,"Kata","Location"
1116,118,"KEN","Kenya",8,"Western",47,"Kakamega",261,"Osupuko",1116,"Matungu",NA,"Kata","Location"
1117,118,"KEN","Kenya",8,"Western",47,"Kakamega",261,"Osupuko",1117,"South Wanga",NA,"Kata","Location"
1118,118,"KEN","Kenya",8,"Western",47,"Kakamega",262,"Shinyalu",1118,"Central Isukha",NA,"Kata","Location"
1119,118,"KEN","Kenya",8,"Western",47,"Kakamega",262,"Shinyalu",1119,"East Isukha",NA,"Kata","Location"
1120,118,"KEN","Kenya",8,"Western",47,"Kakamega",262,"Shinyalu",1120,"Municipality",NA,"Kata","Location"
1121,118,"KEN","Kenya",8,"Western",47,"Kakamega",262,"Shinyalu",1121,"West Isukha",NA,"Kata","Location"
1122,118,"KEN","Kenya",8,"Western",48,"Vihiga",263,"Emuhaya",1122,"East Bunyore",NA,"Kata","Location"
1123,118,"KEN","Kenya",8,"Western",48,"Vihiga",263,"Emuhaya",1123,"Edzava",NA,"Kata","Location"
1124,118,"KEN","Kenya",8,"Western",48,"Vihiga",263,"Emuhaya",1124,"North Bunyore",NA,"Kata","Location"
